raw_record_id,source_db,doc_id_canonical,dedup_reason
2-s2.0-105020180015,,FI_000633,kept
2-s2.0-105020205200,,FI_000634,kept
2-s2.0-105020183149,,FI_000635,kept
2-s2.0-105014376338,,FI_000636,kept
2-s2.0-105014359723,,FI_000637,kept
2-s2.0-105002192919,,FI_000638,kept
2-s2.0-85196660407,,FI_000639,kept
2-s2.0-85200982624,,FI_000640,kept
2-s2.0-85194274570,,FI_000641,kept
2-s2.0-85207550897,,FI_000642,kept
2-s2.0-85195540932,,FI_000643,kept
2-s2.0-85200954293,,FI_000644,kept
2-s2.0-85200962447,,FI_000645,kept
2-s2.0-105003346005,,FI_000646,kept
2-s2.0-105004091711,,FI_000647,kept
2-s2.0-85219194588,,FI_000648,kept
2-s2.0-105002986496,,FI_000649,kept
2-s2.0-105003335697,,FI_000650,kept
2-s2.0-105003356640,,FI_000651,kept
2-s2.0-105003336133,,FI_000652,kept
2-s2.0-85218740157,,FI_000653,kept
2-s2.0-85218784474,,FI_000654,kept
2-s2.0-85206107643,,FI_000655,kept
2-s2.0-85210845403,,FI_000656,kept
2-s2.0-85210866586,,FI_000657,kept
2-s2.0-85210853713,,FI_000658,kept
2-s2.0-85210881577,,FI_000659,kept
2-s2.0-85210851540,,FI_000660,kept
2-s2.0-85210851588,,FI_000661,kept
2-s2.0-85210877648,,FI_000662,kept
2-s2.0-85210886259,,FI_000663,kept
2-s2.0-85210826780,,FI_000664,kept
2-s2.0-85210885992,,FI_000665,kept
2-s2.0-85213337730,,FI_000666,kept
2-s2.0-85213324768,,FI_000667,kept
2-s2.0-85215703132,,FI_000668,kept
2-s2.0-105020174551,,FI_000669,kept
2-s2.0-86000712893,,FI_000670,kept
2-s2.0-105009871589,,FI_000671,kept
2-s2.0-85152560606,,FI_000672,kept
2-s2.0-85163312806,,FI_000673,kept
2-s2.0-85170621236,,FI_000674,kept
2-s2.0-85172105068,,FI_000675,kept
2-s2.0-85169005510,,FI_000676,kept
2-s2.0-85174681954,,FI_000677,kept
2-s2.0-85199622353,,FI_000678,kept
2-s2.0-85174577412,,FI_000679,kept
2-s2.0-85178967509,,FI_000680,kept
2-s2.0-85208896064,,FI_000681,kept
2-s2.0-85185709355,,FI_000682,kept
2-s2.0-85187152212,,FI_000683,kept
2-s2.0-0019219584,,FI_000684,kept
2-s2.0-84989195975,,FI_000685,kept
2-s2.0-85141723805,,FI_000686,kept
WOS:000943680200001,,FI_000687,kept
2-s2.0-85163088347,,FI_000688,kept
2-s2.0-85187243185,,FI_000689,kept
2-s2.0-85217703079,,FI_000690,kept
2-s2.0-85085895949,,FI_000691,kept
2-s2.0-85032911640,,FI_000692,kept
2-s2.0-84864577949,,FI_000693,kept
2-s2.0-85123617483,,FI_000694,kept
2-s2.0-85135787777,,FI_000695,kept
2-s2.0-85193037938,,FI_000696,kept
2-s2.0-85107493304,,FI_000697,kept
2-s2.0-85204399139,,FI_000698,kept
2-s2.0-85172659105,,FI_000699,kept
2-s2.0-85142255680,,FI_000700,kept
2-s2.0-85012144483,,FI_000701,kept
2-s2.0-85128194393,,FI_000702,kept
WOS:000712775800003,,FI_000703,kept
2-s2.0-105005213520,,FI_000704,kept
2-s2.0-85185118583,,FI_000705,kept
2-s2.0-57349101757,,FI_000706,kept
2-s2.0-84872675676,,FI_000707,kept
WOS:000519370800009,,FI_000708,kept
2-s2.0-85078347308,,FI_000709,kept
WOS:000574119700001,,FI_000710,kept
WOS:000605873300005,,FI_000711,kept
2-s2.0-105015834258,,FI_000712,kept
2-s2.0-85074583900,,FI_000713,kept
2-s2.0-84921294007,,FI_000714,kept
2-s2.0-85048965678,,FI_000715,kept
2-s2.0-85070662648,,FI_000716,kept
2-s2.0-85061291615,,FI_000717,kept
2-s2.0-85125776855,,FI_000718,kept
2-s2.0-85147374387,,FI_000719,kept
2-s2.0-85079807309,,FI_000720,kept
2-s2.0-84857924363,,FI_000721,kept
2-s2.0-85182823301,,FI_000722,kept
2-s2.0-105004447854,,FI_000723,kept
2-s2.0-105021508965,,FI_000724,kept
WOS:000482394200011,,FI_000725,kept
2-s2.0-85134619898,,FI_000726,kept
2-s2.0-84922004422,,FI_000727,kept
2-s2.0-85132120476,,FI_000728,kept
2-s2.0-85164492540,,FI_000729,kept
2-s2.0-85211912611,,FI_000730,kept
2-s2.0-85190478949,,FI_000731,kept
2-s2.0-105003436583,,FI_000732,kept
2-s2.0-84944632925,,FI_000733,kept
2-s2.0-85196001111,,FI_000734,kept
2-s2.0-105017665378,,FI_000735,kept
2-s2.0-105021263085,,FI_000736,kept
2-s2.0-85178387006,,FI_000737,kept
2-s2.0-105022918771,,FI_000738,kept
2-s2.0-105026240826,,FI_000739,kept
2-s2.0-85078625454,,FI_000740,kept
2-s2.0-85114369975,,FI_000741,kept
2-s2.0-85168362577,,FI_000742,kept
2-s2.0-85195660301,,FI_000743,kept
WOS:001456129600001,,FI_000744,kept
WOS:001556824900001,,FI_000745,kept
2-s2.0-46749114733,,FI_000746,kept
2-s2.0-77955848229,,FI_000747,kept
2-s2.0-79961168955,,FI_000748,kept
2-s2.0-81555214102,,FI_000749,kept
2-s2.0-84899560070,,FI_000750,kept
2-s2.0-84899572761,,FI_000751,kept
2-s2.0-84956713395,,FI_000752,kept
2-s2.0-84956827319,,FI_000753,kept
2-s2.0-84930092413,,FI_000754,kept
WOS:000384207800008,,FI_000755,kept
WOS:000211138800004,,FI_000756,kept
2-s2.0-84940197094,,FI_000757,kept
2-s2.0-84946934982,,FI_000758,kept
2-s2.0-84955256089,,FI_000759,kept
2-s2.0-84994107948,,FI_000760,kept
WOS:000414077700005,,FI_000761,kept
2-s2.0-85032834321,,FI_000762,kept
2-s2.0-85044081241,,FI_000763,kept
2-s2.0-85050978249,,FI_000764,kept
2-s2.0-85053266393,,FI_000765,kept
2-s2.0-85053824051,,FI_000766,kept
2-s2.0-85055287444,,FI_000767,kept
WOS:000467658200010,,FI_000768,kept
2-s2.0-85070996092,,FI_000769,kept
WOS:000532978200008,,FI_000770,kept
2-s2.0-85085337301,,FI_000771,kept
2-s2.0-85089383996,,FI_000772,kept
2-s2.0-85092237897,,FI_000773,kept
2-s2.0-85094946207,,FI_000774,kept
2-s2.0-85092899754,,FI_000775,kept
2-s2.0-85108358070,,FI_000776,kept
2-s2.0-85109351587,,FI_000777,kept
2-s2.0-85113644784,,FI_000778,kept
2-s2.0-85115086614,,FI_000779,kept
2-s2.0-85120550119,,FI_000780,kept
2-s2.0-85123477758,,FI_000781,kept
2-s2.0-85124415575,,FI_000782,kept
2-s2.0-85124551539,,FI_000783,kept
2-s2.0-85125251047,,FI_000784,kept
2-s2.0-85131536688,,FI_000785,kept
2-s2.0-85138762060,,FI_000786,kept
2-s2.0-85140121157,,FI_000787,kept
2-s2.0-85140964453,,FI_000788,kept
2-s2.0-85140321524,,FI_000789,kept
2-s2.0-85147120452,,FI_000790,kept
2-s2.0-85180479554,,FI_000791,kept
2-s2.0-85192235797,,FI_000792,kept
2-s2.0-85191803710,,FI_000793,kept
2-s2.0-85205572146,,FI_000794,kept
2-s2.0-84930204166,,FI_000795,kept
2-s2.0-85046873246,,FI_000796,kept
2-s2.0-85148908835,,FI_000797,kept
2-s2.0-84969753274,,FI_000798,kept
WOS:000424443900002,,FI_000799,kept
2-s2.0-84871929558,,FI_000800,kept
2-s2.0-84982889728,,FI_000801,kept
2-s2.0-85194565283,,FI_000802,kept
2-s2.0-84930924037,,FI_000803,kept
2-s2.0-85032833985,,FI_000804,kept
2-s2.0-84964045811,,FI_000805,kept
2-s2.0-85124766159,,FI_000806,kept
2-s2.0-85141674578,,FI_000807,kept
2-s2.0-85176725765,,FI_000808,kept
2-s2.0-85218742082,,FI_000809,kept
2-s2.0-105001473143,,FI_000810,kept
2-s2.0-105010027479,,FI_000811,kept
2-s2.0-105012181071,,FI_000812,kept
2-s2.0-85130441823,,FI_000813,kept
2-s2.0-85200418767,,FI_000814,kept
2-s2.0-84897641035,,FI_000815,kept
2-s2.0-84921343897,,FI_000816,kept
WOS:000972074500001,,FI_000817,kept
2-s2.0-85164777878,,FI_000818,kept
WOS:001271169100001,,FI_000819,kept
2-s2.0-85068835114,,FI_000820,kept
2-s2.0-84955581055,,FI_000821,kept
2-s2.0-85031499928,,FI_000822,kept
2-s2.0-85051747039,,FI_000823,kept
2-s2.0-85074855995,,FI_000824,kept
2-s2.0-85076933570,,FI_000825,kept
2-s2.0-85077627517,,FI_000826,kept
WOS:000659421100001,,FI_000827,kept
2-s2.0-85122309219,,FI_000828,kept
2-s2.0-85139956751,,FI_000829,kept
2-s2.0-85146283024,,FI_000830,kept
WOS:001006389900001,,FI_000831,kept
2-s2.0-85169160643,,FI_000832,kept
2-s2.0-85173018799,,FI_000833,kept
2-s2.0-85177226628,,FI_000834,kept
2-s2.0-85184415865,,FI_000835,kept
2-s2.0-85192273697,,FI_000836,kept
WOS:001217499500001,,FI_000837,kept
2-s2.0-85210011063,,FI_000838,kept
2-s2.0-105017075851,,FI_000839,kept
2-s2.0-84962787000,,FI_000840,kept
2-s2.0-84944154870,,FI_000841,kept
2-s2.0-84916595630,,FI_000842,kept
2-s2.0-85123090559,,FI_000843,kept
2-s2.0-85130683812,,FI_000844,kept
2-s2.0-85133486565,,FI_000845,kept
2-s2.0-85133480266,,FI_000846,kept
2-s2.0-85134695785,,FI_000847,kept
2-s2.0-85135449189,,FI_000848,kept
2-s2.0-85135745074,,FI_000849,kept
2-s2.0-85139256595,,FI_000850,kept
2-s2.0-85153033581,,FI_000851,kept
2-s2.0-85163304621,,FI_000852,kept
2-s2.0-85171276071,,FI_000853,kept
2-s2.0-85173632968,,FI_000854,kept
2-s2.0-85179009213,,FI_000855,kept
2-s2.0-85179001513,,FI_000856,kept
2-s2.0-85180011512,,FI_000857,kept
2-s2.0-85185148747,,FI_000858,kept
2-s2.0-85197809260,,FI_000859,kept
2-s2.0-85204475622,,FI_000860,kept
2-s2.0-85178911803,,FI_000861,kept
2-s2.0-85195570777,,FI_000862,kept
2-s2.0-85208743961,,FI_000863,kept
2-s2.0-105001507039,,FI_000864,kept
2-s2.0-85040007573,,FI_000865,kept
WOS:000617532700004,,FI_000866,kept
2-s2.0-85135268535,,FI_000867,kept
2-s2.0-85176784816,,FI_000868,kept
2-s2.0-84930416170,,FI_000869,kept
2-s2.0-85027062965,,FI_000870,kept
2-s2.0-105023848830,,FI_000871,kept
2-s2.0-84958757980,,FI_000872,kept
2-s2.0-85129377167,,FI_000873,kept
2-s2.0-85135888148,,FI_000874,kept
2-s2.0-85193286183,,FI_000875,kept
2-s2.0-85164173326,,FI_000876,kept
2-s2.0-85077718646,,FI_000877,kept
2-s2.0-84969253494,,FI_000878,kept
2-s2.0-84938968888,,FI_000879,kept
2-s2.0-105004051270,,FI_000880,kept
2-s2.0-85106425854,,FI_000881,kept
2-s2.0-85076588384,,FI_000882,kept
2-s2.0-85200993234,,FI_000883,kept
2-s2.0-85066796433,,FI_000884,kept
2-s2.0-85172236180,,FI_000885,kept
2-s2.0-105015417701,,FI_000886,kept
2-s2.0-85166004964,,FI_000887,kept
2-s2.0-85193579534,,FI_000888,kept
2-s2.0-105006675892,,FI_000889,kept
2-s2.0-85104072513,,FI_000890,kept
2-s2.0-85174719964,,FI_000891,kept
2-s2.0-105006830699,,FI_000892,kept
WOS:000862524800001,,FI_000893,kept
WOS:000495420800001,,FI_000894,kept
2-s2.0-85122680008,,FI_000895,kept
2-s2.0-85123943313,,FI_000896,kept
2-s2.0-85138711710,,FI_000897,kept
2-s2.0-85139669257,,FI_000898,kept
2-s2.0-85150238910,,FI_000899,kept
WOS:000957525900003,,FI_000900,kept
2-s2.0-85150687612,,FI_000901,kept
2-s2.0-85151150439,,FI_000902,kept
2-s2.0-85164484057,,FI_000903,kept
2-s2.0-85169603849,,FI_000904,kept
2-s2.0-85178923156,,FI_000905,kept
WOS:001146943200003,,FI_000906,kept
2-s2.0-85185098623,,FI_000907,kept
2-s2.0-85193850216,,FI_000908,kept
2-s2.0-85201569792,,FI_000909,kept
2-s2.0-105009369201,,FI_000910,kept
2-s2.0-105005980982,,FI_000911,kept
2-s2.0-105005975895,,FI_000912,kept
2-s2.0-105005984441,,FI_000913,kept
2-s2.0-105007920882,,FI_000914,kept
2-s2.0-105005976084,,FI_000915,kept
2-s2.0-105015318852,,FI_000916,kept
2-s2.0-105024136175,,FI_000917,kept
2-s2.0-105004435453,,FI_000918,kept
2-s2.0-105005525645,,FI_000919,kept
2-s2.0-105008455649,,FI_000920,kept
2-s2.0-105025915450,,FI_000921,kept
2-s2.0-85021944946,,FI_000922,kept
WOS:001348453000001,,FI_000923,kept
WOS:001652480000001,,FI_000924,kept
2-s2.0-85031727130,,FI_000925,kept
2-s2.0-85070472834,,FI_000926,kept
2-s2.0-85065751995,,FI_000927,kept
2-s2.0-85065150955,,FI_000928,kept
2-s2.0-85135540462,,FI_000929,kept
2-s2.0-85142000474,,FI_000930,kept
2-s2.0-85142480665,,FI_000931,kept
2-s2.0-85142499077,,FI_000932,kept
2-s2.0-85144522812,,FI_000933,kept
2-s2.0-105001281253,,FI_000934,kept
2-s2.0-85173961067,,FI_000935,kept
2-s2.0-105001090031,,FI_000936,kept
WOS:001642865100001,,FI_000937,kept
2-s2.0-105021510218,,FI_000938,kept
WOS:001072258200001,,FI_000939,kept
WOS:001435511600001,,FI_000940,kept
2-s2.0-85207669992,,FI_000941,kept
2-s2.0-105006912197,,FI_000942,kept
2-s2.0-85063024463,,FI_000943,kept
2-s2.0-85082754210,,FI_000944,kept
2-s2.0-85096321548,,FI_000945,kept
WOS:000923991200001,,FI_000946,kept
2-s2.0-85145848123,,FI_000947,kept
2-s2.0-85188076375,,FI_000948,kept
2-s2.0-85213991916,,FI_000949,kept
2-s2.0-85218016151,,FI_000950,kept
2-s2.0-85217237528,,FI_000951,kept
2-s2.0-105020811595,,FI_000952,kept
WOS:000562487600001,,FI_000953,kept
2-s2.0-85124279058,,FI_000954,kept
2-s2.0-85130778018,,FI_000955,kept
2-s2.0-85150645944,,FI_000956,kept
2-s2.0-85161558813,,FI_000957,kept
2-s2.0-85161405851,,FI_000958,kept
2-s2.0-85181949209,,FI_000959,kept
2-s2.0-85188584171,,FI_000960,kept
WOS:001220730500001,,FI_000961,kept
2-s2.0-85203265918,,FI_000962,kept
2-s2.0-85218004503,,FI_000963,kept
2-s2.0-85217577485,,FI_000964,kept
2-s2.0-105012314177,,FI_000965,kept
2-s2.0-105016189327,,FI_000966,kept
2-s2.0-85068112003,,FI_000967,kept
2-s2.0-85217246357,,FI_000968,kept
2-s2.0-105000530945,,FI_000969,kept
2-s2.0-85089536368,,FI_000970,kept
2-s2.0-85130754175,,FI_000971,kept
2-s2.0-85106264183,,FI_000972,kept
WOS:001243997400002,,FI_000973,kept
2-s2.0-105013880536,,FI_000974,kept
2-s2.0-85134602908,,FI_000975,kept
WOS:001086989500006,,FI_000976,kept
2-s2.0-85189235931,,FI_000977,kept
2-s2.0-105008243517,,FI_000978,kept
2-s2.0-105019563621,,FI_000979,kept
2-s2.0-105022879690,,FI_000980,kept
2-s2.0-105024086178,,FI_000981,kept
2-s2.0-105004202426,,FI_000982,kept
2-s2.0-105011400330,,FI_000983,kept
2-s2.0-105021271855,,FI_000984,kept
2-s2.0-85138382850,,FI_000985,kept
2-s2.0-105002815809,,FI_000986,kept
2-s2.0-105010262028,,FI_000987,kept
2-s2.0-105000255531,,FI_000988,kept
2-s2.0-105000441207,,FI_000989,kept
2-s2.0-86000352212,,FI_000990,kept
2-s2.0-86000319547,,FI_000991,kept
2-s2.0-86000089832,,FI_000992,kept
2-s2.0-86000050929,,FI_000993,kept
2-s2.0-105006557570,,FI_000994,kept
2-s2.0-105008547211,,FI_000995,kept
2-s2.0-105008546601,,FI_000996,kept
2-s2.0-105012905561,,FI_000997,kept
2-s2.0-105015101443,,FI_000998,kept
2-s2.0-105020290727,,FI_000999,kept
2-s2.0-105018817938,,FI_001000,kept
2-s2.0-105026400065,,FI_001001,kept
2-s2.0-85170837667,,FI_001002,kept
2-s2.0-85196482630,,FI_001003,kept
2-s2.0-85206092012,,FI_001004,kept
2-s2.0-85213262102,,FI_001005,kept
WOS:001412860100001,,FI_001006,kept
2-s2.0-85219598682,,FI_001007,kept
2-s2.0-105000163077,,FI_001008,kept
WOS:001503090700002,,FI_001009,kept
2-s2.0-105003271357,,FI_001010,kept
2-s2.0-105004270393,,FI_001011,kept
2-s2.0-105007110088,,FI_001012,kept
2-s2.0-105007463075,,FI_001013,kept
2-s2.0-105012935932,,FI_001014,kept
2-s2.0-105012908181,,FI_001015,kept
2-s2.0-105017831750,,FI_001016,kept
2-s2.0-105019338707,,FI_001017,kept
WOS:001605704900004,,FI_001018,kept
2-s2.0-105018866654,,FI_001019,kept
2-s2.0-105023148743,,FI_001020,kept
2-s2.0-105023142493,,FI_001021,kept
2-s2.0-105022899213,,FI_001022,kept
2-s2.0-105026185105,,FI_001023,kept
WOS:001655300600004,,FI_001024,kept
WOS:001585885500003,,FI_001025,kept
2-s2.0-105017470112,,FI_001026,kept
2-s2.0-105000840997,,FI_001027,kept
2-s2.0-0011600861,,FI_001028,kept
2-s2.0-0000341943,,FI_001029,kept
2-s2.0-38249005179,,FI_001030,kept
2-s2.0-84884457173,,FI_001031,kept
2-s2.0-84884449072,,FI_001032,kept
2-s2.0-84884456271,,FI_001033,kept
2-s2.0-85043432289,,FI_001034,kept
2-s2.0-85054407185,,FI_001035,kept
2-s2.0-85054397669,,FI_001036,kept
2-s2.0-85054396457,,FI_001037,kept
2-s2.0-85054436726,,FI_001038,kept
2-s2.0-85054431012,,FI_001039,kept
2-s2.0-85054443370,,FI_001040,kept
2-s2.0-85081527627,,FI_001041,kept
2-s2.0-85081532512,,FI_001042,kept
2-s2.0-85081527657,,FI_001043,kept
2-s2.0-85081530696,,FI_001044,kept
2-s2.0-85079673992,,FI_001045,kept
2-s2.0-85089359491,,FI_001046,kept
2-s2.0-85131471862,,FI_001047,kept
2-s2.0-84871180643,,FI_001048,kept
2-s2.0-105016239878,,FI_001049,kept
2-s2.0-85041323445,,FI_001050,kept
2-s2.0-85134165257,,FI_001051,kept
2-s2.0-105012629406,,FI_001052,kept
2-s2.0-85009343007,,FI_001053,kept
2-s2.0-105001731292,,FI_001054,kept
2-s2.0-105009437763,,FI_001055,kept
2-s2.0-105011267320,,FI_001056,kept
2-s2.0-105013670733,,FI_001057,kept
2-s2.0-105015043634,,FI_001058,kept
2-s2.0-105019689005,,FI_001059,kept
2-s2.0-105023099350,,FI_001060,kept
2-s2.0-105002581867,,FI_001061,kept
2-s2.0-84863501371,,FI_001062,kept
2-s2.0-85050719603,,FI_001063,kept
2-s2.0-85115967853,,FI_001064,kept
2-s2.0-85076856730,,FI_001065,kept
2-s2.0-85068168921,,FI_001066,kept
2-s2.0-85061795315,,FI_001067,kept
2-s2.0-85112759222,,FI_001068,kept
2-s2.0-85212576079,,FI_001069,kept
2-s2.0-85217754978,,FI_001070,kept
2-s2.0-85079847041,,FI_001071,kept
2-s2.0-85186544375,,FI_001072,kept
2-s2.0-85084425113,,FI_001073,kept
2-s2.0-85172671706,,FI_001074,kept
2-s2.0-85195389649,,FI_001075,kept
2-s2.0-105015223845,,FI_001076,kept
2-s2.0-85055142401,,FI_001077,kept
2-s2.0-85179794508,,FI_001078,kept
2-s2.0-85062655898,,FI_001079,kept
2-s2.0-85090717649,,FI_001080,kept
2-s2.0-85047275770,,FI_001081,kept
2-s2.0-85100602024,,FI_001082,kept
2-s2.0-85140927328,,FI_001083,kept
2-s2.0-85150351905,,FI_001084,kept
2-s2.0-85148957780,,FI_001085,kept
2-s2.0-85150056984,,FI_001086,kept
WOS:001078661400001,,FI_001087,kept
2-s2.0-85183953722,,FI_001088,kept
2-s2.0-85200239692,,FI_001089,kept
2-s2.0-85210028591,,FI_001090,kept
2-s2.0-105006940099,,FI_001091,kept
2-s2.0-105009271595,,FI_001092,kept
2-s2.0-105011265303,,FI_001093,kept
2-s2.0-105011187597,,FI_001094,kept
2-s2.0-105011641023,,FI_001095,kept
2-s2.0-105014610466,,FI_001096,kept
2-s2.0-105016809303,,FI_001097,kept
2-s2.0-105015518067,,FI_001098,kept
2-s2.0-105018960899,,FI_001099,kept
2-s2.0-105022265722,,FI_001100,kept
2-s2.0-105022176425,,FI_001101,kept
2-s2.0-105025040079,,FI_001102,kept
2-s2.0-85029477219,,FI_001103,kept
2-s2.0-85034747132,,FI_001104,kept
2-s2.0-85071836719,,FI_001105,kept
2-s2.0-85096867755,,FI_001106,kept
2-s2.0-85143685299,,FI_001107,kept
2-s2.0-85169889183,,FI_001108,kept
2-s2.0-84939126893,,FI_001109,kept
2-s2.0-84928723624,,FI_001110,kept
2-s2.0-85129737822,,FI_001111,kept
2-s2.0-85151573192,,FI_001112,kept
2-s2.0-84988269535,,FI_001113,kept
2-s2.0-85119924640,,FI_001114,kept
2-s2.0-85144575347,,FI_001115,kept
2-s2.0-85163523233,,FI_001116,kept
2-s2.0-105001139277,,FI_001117,kept
WOS:001617852600003,,FI_001118,kept
2-s2.0-78649967354,,FI_001119,kept
2-s2.0-84872855644,,FI_001120,kept
2-s2.0-85033489423,,FI_001121,kept
2-s2.0-85044392423,,FI_001122,kept
2-s2.0-85044536351,,FI_001123,kept
2-s2.0-85050198237,,FI_001124,kept
2-s2.0-85056467486,,FI_001125,kept
2-s2.0-85077648288,,FI_001126,kept
2-s2.0-85182904364,,FI_001127,kept
2-s2.0-85136558222,,FI_001128,kept
WOS:001139705300001,,FI_001129,kept
2-s2.0-105011949597,,FI_001130,kept
2-s2.0-105014288694,,FI_001131,kept
WOS:001217746100001,,FI_001132,kept
2-s2.0-85070060108,,FI_001133,kept
2-s2.0-85074351602,,FI_001134,kept
2-s2.0-85110472820,,FI_001135,kept
2-s2.0-80052268462,,FI_001136,kept
2-s2.0-105020984229,,FI_001137,kept
2-s2.0-85187491850,,FI_001138,kept
2-s2.0-85152579714,,FI_001139,kept
2-s2.0-67349158268,,FI_001140,kept
2-s2.0-85212573230,,FI_001141,kept
2-s2.0-105018942729,,FI_001142,kept
2-s2.0-85123774858,,FI_001143,kept
2-s2.0-105005165277,,FI_001144,kept
2-s2.0-85169587157,,FI_001145,kept
2-s2.0-85187250205,,FI_001146,kept
2-s2.0-85207897762,,FI_001147,kept
2-s2.0-86000147357,,FI_001148,kept
2-s2.0-105001811615,,FI_001149,kept
2-s2.0-105006770350,,FI_001150,kept
2-s2.0-105016885293,,FI_001151,kept
2-s2.0-105021135070,,FI_001152,kept
2-s2.0-105021114723,,FI_001153,kept
2-s2.0-85056779040,,FI_001154,kept
2-s2.0-85062604152,,FI_001155,kept
2-s2.0-85088381696,,FI_001156,kept
WOS:000644970300010,,FI_001157,kept
2-s2.0-85103138533,,FI_001158,kept
WOS:000788739700007,,FI_001159,kept
WOS:000876352800012,,FI_001160,kept
2-s2.0-85145999371,,FI_001161,kept
WOS:001177201900001,,FI_001162,kept
WOS:001317755400001,,FI_001163,kept
WOS:001348567200001,,FI_001164,kept
WOS:001391950900001,,FI_001165,kept
WOS:001428694200001,,FI_001166,kept
2-s2.0-105019172571,,FI_001167,kept
WOS:001483032300001,,FI_001168,kept
WOS:001538261400002,,FI_001169,kept
WOS:001566894000001,,FI_001170,kept
WOS:001592519800001,,FI_001171,kept
2-s2.0-85035143551,,FI_001172,kept
2-s2.0-105014614310,,FI_001173,kept
2-s2.0-85119434838,,FI_001174,kept
2-s2.0-85120630307,,FI_001175,kept
2-s2.0-85133458417,,FI_001176,kept
2-s2.0-85149714543,,FI_001177,kept
2-s2.0-85182191415,,FI_001178,kept
2-s2.0-105025022669,,FI_001179,kept
2-s2.0-85075552928,,FI_001180,kept
2-s2.0-85069963802,,FI_001181,kept
2-s2.0-85073018637,,FI_001182,kept
2-s2.0-85085748458,,FI_001183,kept
2-s2.0-85147367225,,FI_001184,kept
2-s2.0-85160446596,,FI_001185,kept
2-s2.0-85189086606,,FI_001186,kept
2-s2.0-105002328801,,FI_001187,kept
WOS:001522467000001,,FI_001188,kept
2-s2.0-105009307831,,FI_001189,kept
2-s2.0-85094595942,,FI_001190,kept
2-s2.0-85139277981,,FI_001191,kept
2-s2.0-85187351040,,FI_001192,kept
WOS:001250009000001,,FI_001193,kept
2-s2.0-85200113976,,FI_001194,kept
2-s2.0-85217085923,,FI_001195,kept
2-s2.0-85089194194,,FI_001196,kept
2-s2.0-44149125735,,FI_001197,kept
2-s2.0-84867541425,,FI_001198,kept
2-s2.0-84959567072,,FI_001199,kept
2-s2.0-85145260395,,FI_001200,kept
2-s2.0-84930832991,,FI_001201,kept
2-s2.0-85114258546,,FI_001202,kept
2-s2.0-85119334437,,FI_001203,kept
2-s2.0-85145825271,,FI_001204,kept
2-s2.0-85181057861,,FI_001205,kept
2-s2.0-85186969768,,FI_001206,kept
2-s2.0-85191027927,,FI_001207,kept
WOS:001298069400001,,FI_001208,kept
2-s2.0-105016008379,,FI_001209,kept
2-s2.0-105020880433,,FI_001210,kept
2-s2.0-105023663495,,FI_001211,kept
2-s2.0-105024482010,,FI_001212,kept
2-s2.0-85162911720,,FI_001213,kept
2-s2.0-85172010533,,FI_001214,kept
2-s2.0-85182593341,,FI_001215,kept
2-s2.0-85211732528,,FI_001216,kept
2-s2.0-105017660433,,FI_001217,kept
2-s2.0-85128308758,,FI_001218,kept
2-s2.0-85147203119,,FI_001219,kept
2-s2.0-85088863233,,FI_001220,kept
2-s2.0-85149727997,,FI_001221,kept
2-s2.0-105000485843,,FI_001222,kept
2-s2.0-85074761728,,FI_001223,kept
2-s2.0-85085938564,,FI_001224,kept
2-s2.0-105011836489,,FI_001225,kept
2-s2.0-105012607581,,FI_001226,kept
2-s2.0-85089527181,,FI_001227,kept
2-s2.0-85089744794,,FI_001228,kept
2-s2.0-85098944714,,FI_001229,kept
2-s2.0-85103694489,,FI_001230,kept
2-s2.0-85062807061,,FI_001231,kept
2-s2.0-85100665484,,FI_001232,kept
2-s2.0-85145841150,,FI_001233,kept
2-s2.0-105014546064,,FI_001234,kept
2-s2.0-85066085555,,FI_001235,kept
2-s2.0-85179978392,,FI_001236,kept
2-s2.0-105000375190,,FI_001237,kept
2-s2.0-105017442906,,FI_001238,kept
2-s2.0-85143804438,,FI_001239,kept
2-s2.0-85077142198,,FI_001240,kept
2-s2.0-85089726635,,FI_001241,kept
2-s2.0-85107147974,,FI_001242,kept
2-s2.0-85112622238,,FI_001243,kept
2-s2.0-85122276865,,FI_001244,kept
2-s2.0-85123242491,,FI_001245,kept
2-s2.0-85129955691,,FI_001246,kept
2-s2.0-85135167218,,FI_001247,kept
2-s2.0-85135963923,,FI_001248,kept
2-s2.0-85139732958,,FI_001249,kept
2-s2.0-85139737969,,FI_001250,kept
2-s2.0-85149666557,,FI_001251,kept
2-s2.0-85157980346,,FI_001252,kept
2-s2.0-85163160043,,FI_001253,kept
2-s2.0-85171476313,,FI_001254,kept
2-s2.0-85172149405,,FI_001255,kept
2-s2.0-85173680509,,FI_001256,kept
2-s2.0-85173661097,,FI_001257,kept
2-s2.0-85173703097,,FI_001258,kept
2-s2.0-85180567124,,FI_001259,kept
2-s2.0-85182367488,,FI_001260,kept
2-s2.0-85183524391,,FI_001261,kept
WOS:001223742600001,,FI_001262,kept
2-s2.0-85189441726,,FI_001263,kept
2-s2.0-85201497575,,FI_001264,kept
2-s2.0-85203541724,,FI_001265,kept
2-s2.0-85203197360,,FI_001266,kept
2-s2.0-85207155852,,FI_001267,kept
2-s2.0-85210105154,,FI_001268,kept
2-s2.0-85206161064,,FI_001269,kept
2-s2.0-85210531801,,FI_001270,kept
2-s2.0-85210299313,,FI_001271,kept
2-s2.0-85210532079,,FI_001272,kept
